name,price,info,link,is_available
"Оптический щелевой датчик этикеток Leuze Electronic GS 61/6D,200-S12",31 597 руб.,"Глубина щели, мм:; 41; Соединение:; Кабель с разъемом; Тип выходного сигнала:; PUSH/PULL; Ширина щели, мм:; 3",https://sensoren.ru/product/opticheskiy_shchelevoy_datchik_etiketok_leuze_electronic_gs_61_6d_200_s12/,под заказ
Щелевой датчик LANBAO PU05M-TGNR-R-F4,2 010 руб.,"Глубина щели, мм:; 8,4; Соединение:; Кабель с разъемом; Тип выходного сигнала:; NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 5",https://sensoren.ru/product/shchelevoy_datchik_lanbao_pu05m_tgnr_r_f4/,под заказ
Индуктивный щелевой датчик ТЕКО ISN N2P-31P-6-LZ,2 070 руб.,"Соединение:; Кабель; Тип выходного сигнала:; PNP; Функция переключения:; NO; Ширина щели, мм:; 6",https://sensoren.ru/product/induktivnyy_shchelevoy_datchik_teko_isn_n2p_31p_6_lz/,под заказ
Щелевой датчик DATASENSING SRF-L-50-5-P,59 764 руб.,"Глубина щели, мм:; 54; Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 50",https://sensoren.ru/product/shchelevoy_datchik_datalogic_srf_l_50_5_p/,под заказ
Оптический щелевой датчик этикеток Leuze Electronic GS 63B/6D,32 491 руб.,"Глубина щели, мм:; 61; Соединение:; Кабель; Тип выходного сигнала:; PUSH/PULL; Ширина щели, мм:; 3",https://sensoren.ru/product/opticheskiy_shchelevoy_datchik_etiketok_leuze_electronic_gs_63b_6d/,под заказ
Оптический щелевой датчик этикеток Leuze Electronic GS 61/6D.2-S8V,36 963 руб.,"Глубина щели, мм:; 41; Соединение:; Разъем; Тип выходного сигнала:; PUSH/PULL; Ширина щели, мм:; 3",https://sensoren.ru/product/opticheskiy_shchelevoy_datchik_etiketok_leuze_electronic_gs_61_6d_2_s8v/,под заказ
Щелевой датчик Banner SLM220B6QPMA,68 500 руб.,"Глубина щели, мм:; 120,7; Соединение:; Кабель с разъемом M12; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 220",https://sensoren.ru/product/shchelevoy_datchik_banner_slm220b6qpma/,под заказ
Щелевой датчик Banner SLE30B6V,43 000 руб.,"Глубина щели, мм:; 45; Соединение:; Кабель; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 30",https://sensoren.ru/product/shchelevoy_datchik_banner_sle30b6v/,под заказ
Щелевой датчик Pepperl Fuchs GL3-P/153,2 000 руб.,"Соединение:; Кабель; Тип выходного сигнала:; NPN; Ширина щели, мм:; 3,15",https://sensoren.ru/product/shchelevoy_datchik_pepperl_fuchs_gl3_p_153/,под заказ
Щелевой датчик Pepperl Fuchs GL120-LAS/32/40a/98a,109 900 руб.,"Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 120",https://sensoren.ru/product/shchelevoy_datchik_pepperl_fuchs_gl120_las_32_40a_98a/,под заказ
Индуктивный щелевой датчик Pepperl Fuchs SJ15-WO,54 700 руб.,"Соединение:; Кабель; Тип выходного сигнала:; 2-х проводный AC; Функция переключения:; NC; Ширина щели, мм:; 15",https://sensoren.ru/product/induktivnyy_shchelevoy_datchik_pepperl_fuchs_sj15_wo/,под заказ
Щелевой датчик Banner SLE30B6VY W/30,53 000 руб.,"Глубина щели, мм:; 45; Соединение:; Кабель; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 30",https://sensoren.ru/product/shchelevoy_datchik_banner_sle30b6vy_w_30/,под заказ
Щелевой датчик Pepperl Fuchs GL5-L/43a/115-5M,5 600 руб.,"Соединение:; Кабель; Тип выходного сигнала:; 2xPNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 5",https://sensoren.ru/product/shchelevoy_datchik_pepperl_fuchs_gl5_l_43a_115_5m/,под заказ
Щелевой датчик Pepperl Fuchs GL10-RT/32/40a/98a,54 900 руб.,"Глубина щели, мм:; 17; Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 10",https://sensoren.ru/product/shchelevoy_datchik_pepperl_fuchs_gl10_rt_32_40a_98a/,под заказ
"Индуктивный щелевой датчик Pepperl Fuchs SB3,5-E2-BU-Y324726",13 000 руб.,"Соединение:; Кабель; Тип выходного сигнала:; PNP; Функция переключения:; NO; Ширина щели, мм:; 3,5",https://sensoren.ru/product/induktivnyy_shchelevoy_datchik_pepperl_fuchs_sb3_5_e2_bu_y324726/,под заказ
"Оптический щелевой датчик этикеток Leuze Electronic GS 63B/6D,200-S12",32 789 руб.,"Глубина щели, мм:; 61; Соединение:; Кабель с разъемом; Тип выходного сигнала:; PUSH/PULL; Ширина щели, мм:; 3",https://sensoren.ru/product/opticheskiy_shchelevoy_datchik_etiketok_leuze_electronic_gs_63b_6d_200_s12/,под заказ
Оптический щелевой датчик этикеток Leuze Electronic GS 61/6.2-S8.3,36 963 руб.,"Глубина щели, мм:; 41; Соединение:; Разъем; Тип выходного сигнала:; PUSH/PULL; Ширина щели, мм:; 3",https://sensoren.ru/product/opticheskiy_shchelevoy_datchik_etiketok_leuze_electronic_gs_61_6_2_s8_3/,под заказ
Щелевой датчик Banner SLM80B6,47 500 руб.,"Глубина щели, мм:; 60,8; Соединение:; Кабель; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 80",https://sensoren.ru/product/shchelevoy_datchik_banner_slm80b6/,под заказ
Щелевой датчик Pepperl Fuchs GL20-RT/32/40a/98a,54 900 руб.,"Глубина щели, мм:; 17; Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 20",https://sensoren.ru/product/shchelevoy_datchik_pepperl_fuchs_gl20_rt_32_40a_98a/,под заказ
Щелевой датчик SICK WF2-95B416,34 870 руб.,"Глубина щели, мм:; 95; Соединение:; Разъем M8; Тип выходного сигнала:; PNP/NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 2",https://sensoren.ru/product/shchelevoy_datchik_sick_wf2_95b416/,под заказ
Щелевой датчик LANBAO PU07-TDPC,3 920 руб.,"Глубина щели, мм:; 19,5; Соединение:; Кабель; Тип выходного сигнала:; PNP; Функция переключения:; на свет; Ширина щели, мм:; 7",https://sensoren.ru/product/shchelevoy_datchik_lanbao_pu07_tdpc/,под заказ
Щелевой датчик Pepperl Fuchs GLP80-RT/40b/103/123/143,60 400 руб.,"Глубина щели, мм:; 54; Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 80",https://sensoren.ru/product/shchelevoy_datchik_pepperl_fuchs_glp80_rt_40b_103_123_143/,под заказ
Щелевой датчик Pepperl Fuchs GL50-RT/30/40a/98a,48 900 руб.,"Глубина щели, мм:; 55; Соединение:; Разъем M8; Тип выходного сигнала:; NPN; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 50",https://sensoren.ru/product/shchelevoy_datchik_pepperl_fuchs_gl50_rt_30_40a_98a/,под заказ
Щелевой датчик Pepperl Fuchs GL5-Y/43a/115,4 500 руб.,"Соединение:; Кабель; Тип выходного сигнала:; 2xPNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 5",https://sensoren.ru/product/shchelevoy_datchik_pepperl_fuchs_gl5_y_43a_115/,под заказ
"Индуктивный щелевой датчик Pepperl Fuchs SJ3,5-N-YE",15 000 руб.,"Соединение:; Кабель; Тип выходного сигнала:; NAMUR; Функция переключения:; NC; Ширина щели, мм:; 3,5",https://sensoren.ru/product/induktivnyy_shchelevoy_datchik_pepperl_fuchs_sj3_5_n_ye/,под заказ
Индуктивный щелевой датчик ТЕКО ISN N31P-31P-10-LZ,3 750 руб.,"Соединение:; Кабель; Тип выходного сигнала:; PNP; Функция переключения:; NO; Ширина щели, мм:; 10",https://sensoren.ru/product/induktivnyy_shchelevoy_datchik_teko_isn_n31p_31p_10_lz/,под заказ
Щелевой датчик Pepperl Fuchs GLP80-RT/40b/103/156,60 400 руб.,"Глубина щели, мм:; 54; Соединение:; Разъем M8; Тип выходного сигнала:; PNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 80",https://sensoren.ru/product/shchelevoy_datchik_pepperl_fuchs_glp80_rt_40b_103_156/,под заказ
Щелевой датчик Pepperl Fuchs GL5-U/43a/155,4 400 руб.,"Тип выходного сигнала:; 2xPNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 5",https://sensoren.ru/product/shchelevoy_datchik_pepperl_fuchs_gl5_u_43a_155/,под заказ
Щелевой датчик Pepperl Fuchs GL5-J/43a/155,4 400 руб.,"Тип выходного сигнала:; 2xPNP; Функция переключения:; на свет/на затемнение; Ширина щели, мм:; 5",https://sensoren.ru/product/shchelevoy_datchik_pepperl_fuchs_gl5_j_43a_155/,под заказ
