Название,Цена,Артикул,Описание,Ссылка
PS2R1T-18M80-5B21-Z,2 352 руб.,4673759515369,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m80-5b21-z
PS2R1T-18M80-5B31-B,2 712 руб.,4673759515376,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-18m80-5b31-b
PS2R1T-18M80-5B31-Z,2 400 руб.,4673759515383,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m80-5b31-z
PS2R1T-18M80-5B41-B,2 712 руб.,4673759515390,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-18m80-5b41-b
PS2R1T-18M80-5B41-Z,2 400 руб.,4673759515406,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m80-5b41-z
PS2R1T-18M80-8N11-B,2 652 руб.,4673759507036,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-18m80-8n11-b
PS2R1T-18M80-8N11-Z,2 352 руб.,4673759515413,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m80-8n11-z
PS2R1T-18M80-8N21-B,2 652 руб.,4673759515420,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-18m80-8n21-b
PS2R1T-18M80-8N21-Z,2 352 руб.,4673759515437,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m80-8n21-z
PS2R1T-18M80-8N31-B,2 712 руб.,4673759515444,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-18m80-8n31-b
PS2R1T-18M80-8N31-Z,2 400 руб.,4673759515451,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m80-8n31-z
PS2R1T-18M80-8N41-B,2 712 руб.,4673759515468,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-18m80-8n41-b
PS2R1T-18M80-8N41-Z,2 400 руб.,4673759515475,"Частотный датчик, М18, L-80 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-18m80-8n41-z
PS2R1T-18M90-5B51-Z,2 532 руб.,4673759515482,"Частотный датчик, М18, L-90 мм, 0,1...5 Гц, Sn 5 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r1t-18m90-5b51-z
PS2R1T-18M90-8N51-Z,2 532 руб.,4673759515499,"Частотный датчик, М18, L-90 мм, 0,1...5 Гц, Sn 8 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r1t-18m90-8n51-z
PS2RT-18M65-5B11-K,2 352 руб.,4673759507067,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-18m65-5b11-k
PS2RT-18M65-5B21-K,2 352 руб.,4673759515505,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 5 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-18m65-5b21-k
PS2RT-18M65-5B31-K,2 400 руб.,4673759515512,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-18m65-5b31-k
PS2RT-18M65-5B41-K,2 400 руб.,4673759515529,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 5 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-18m65-5b41-k
PS2RT-18M65-8N11-K,2 352 руб.,4673759511972,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-18m65-8n11-k
PS2RT-18M65-8N21-K,2 352 руб.,4673759515536,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-18m65-8n21-k
PS2RT-18M65-8N31-K,2 400 руб.,4673759515543,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-18m65-8n31-k
PS2RT-18M65-8N41-K,2 400 руб.,4673759515550,"Частотный датчик, М18, L-65 мм, 1...50 Гц, Sn 8 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-18m65-8n41-k
PS2RT-18M75-5B51-K,2 532 руб.,4673759511132,"Частотный датчик, М18, L-75 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2rt-18m75-5b51-k
PS2RT-18M75-8N51-K,2 532 руб.,4673759511248,"Частотный датчик, М18, L-75 мм, 1...50 Гц, Sn 8 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2rt-18m75-8n51-k
PS2RT-18M80-5B11-B,2 652 руб.,4673759515567,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2rt-18m80-5b11-b
PS2RT-18M80-5B11-Z,2 352 руб.,4673759515574,"Частотный датчик, М18, L-80 мм, 1...50 Гц, Sn 5 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2rt-18m80-5b11-z
