Название,Цена,Артикул,Описание,Ссылка
ВБ2.30М.80.15.1.1.В,Цена не указана,C600,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-30m-80-15-1-1-v
ВБ2.30М.80.15.2.1.Z,Цена не указана,C613,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-80-15-2-1-z
ВБ2.30М.80.15.2.1.В,Цена не указана,C602,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-30m-80-15-2-1-v
ВБ2.30М.80.15.3.1.Z,Цена не указана,C611,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-80-15-3-1-z
ВБ2.30М.80.15.4.1.Z,Цена не указана,C614,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-80-15-4-1-z
ВБ2.30М.80.15.6.1.Z,Цена не указана,C615,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/vb2-30m-80-15-6-1-z
ВБ2.30М.80.15.8.2.С27,Цена не указана,C237,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 35...250 V AC, разъем/М12/3-конт.",https://mega-k.com/products/vb2-30m-80-15-8-2-c27
ВБ2.30М.80.15.8.4.С27,Цена не указана,C145,"Индуктивный датчик, М30, L-80 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/vb2-30m-80-15-8-4-c27
ВБ2.30М.85.10.7.2.Z,Цена не указана,C238,"Индуктивный датчик, М30, L-85 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-85-10-7-2-z
ВБ2.30М.85.10.7.4.Z,Цена не указана,C146,"Индуктивный датчик, М30, L-85 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-85-10-7-4-z
ВБ2.30М.85.15.7.2.Z,Цена не указана,C240,"Индуктивный датчик, М30, L-85 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-85-15-7-2-z
ВБ2.30М.85.15.7.4.Z,Цена не указана,C148,"Индуктивный датчик, М30, L-85 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/vb2-30m-85-15-7-4-z
ВБ2.30М.90.10.7.2.В,Цена не указана,C242,"Индуктивный датчик, М30, L-90 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-30m-90-10-7-2-v
ВБ2.30М.90.10.7.4.В,Цена не указана,C150,"Индуктивный датчик, М30, L-90 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-30m-90-10-7-4-v
ВБ2.30М.90.15.7.2.В,Цена не указана,C244,"Индуктивный датчик, М30, L-90 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 35...250 V AC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-30m-90-15-7-2-v
ВБ2.30М.90.15.7.4.В,Цена не указана,C152,"Индуктивный датчик, М30, L-90 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-30m-90-15-7-4-v
ВБ2.30М.90.15.8.2.В,Цена не указана,C245,"Индуктивный датчик, М30, L-90 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 35...250 V AC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-30m-90-15-8-2-v
ВБ2.30М.90.15.8.4.В,Цена не указана,C153,"Индуктивный датчик, М30, L-90 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/vb2-30m-90-15-8-4-v
ВБ2А.30М.53.10.1.1.Z,Цена не указана,C766,"Индуктивный датчик, М30, L-53 мм, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -40...+70 °C, 10...30 V DC, провода/трубка ПВХ/3x1/ 0,71 м.",https://mega-k.com/products/vb2a-30m-53-10-1-1-z
ВБ2А.30М.53.10.3.1.Z,Цена не указана,C767,"Индуктивный датчик, М30, L-53 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -40...+70 °C, 10...30 V DC, провода/трубка ПВХ/3x1/ 0,71 м.",https://mega-k.com/products/vb2a-30m-53-10-3-1-z
ВБ2А1.30М.53.10.3.1.Z.1,Цена не указана,C771,"Индуктивный датчик, М30, L-53 мм, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -40...+70 °C, 10...30 V DC, провода/трубка ПВХ/3x1/ 0,71 м.",https://mega-k.com/products/vb2a1-30m-53-10-3-1-z-1
